Adj. Close,Split Ratio,Ticker
25.39,1.0,ZUMZ
27.35,1.0,ZUMZ
28.08,1.0,ZUMZ
27.73,1.0,ZUMZ
27.49,1.0,ZUMZ
26.68,1.0,ZUMZ
26.03,1.0,ZUMZ
26.22,1.0,ZUMZ
26.46,1.0,ZUMZ
26.16,1.0,ZUMZ
25.83,1.0,ZUMZ
26.15,1.0,ZUMZ
26.43,1.0,ZUMZ
26.47,1.0,ZUMZ
27.0,1.0,ZUMZ
27.41,1.0,ZUMZ
26.84,1.0,ZUMZ
26.67,1.0,ZUMZ
25.99,1.0,ZUMZ
25.17,1.0,ZUMZ
25.62,1.0,ZUMZ
26.65,1.0,ZUMZ
26.32,1.0,ZUMZ
26.59,1.0,ZUMZ
25.32,1.0,ZUMZ
21.13,1.0,ZUMZ
20.57,1.0,ZUMZ
21.0,1.0,ZUMZ
21.43,1.0,ZUMZ
21.09,1.0,ZUMZ
20.46,1.0,ZUMZ
20.38,1.0,ZUMZ
20.44,1.0,ZUMZ
20.69,1.0,ZUMZ
19.88,1.0,ZUMZ
19.98,1.0,ZUMZ
19.4688,1.0,ZUMZ
20.03,1.0,ZUMZ
20.27,1.0,ZUMZ
20.3,1.0,ZUMZ
20.51,1.0,ZUMZ
19.73,1.0,ZUMZ
19.83,1.0,ZUMZ
21.1,1.0,ZUMZ
20.75,1.0,ZUMZ
20.68,1.0,ZUMZ
20.66,1.0,ZUMZ
20.07,1.0,ZUMZ
20.5706,1.0,ZUMZ
20.95,1.0,ZUMZ
20.79,1.0,ZUMZ
20.3,1.0,ZUMZ
20.68,1.0,ZUMZ
20.83,1.0,ZUMZ
20.7,1.0,ZUMZ
19.26,1.0,ZUMZ
19.63,1.0,ZUMZ
19.86,1.0,ZUMZ
20.23,1.0,ZUMZ
19.84,1.0,ZUMZ
19.28,1.0,ZUMZ
19.4,1.0,ZUMZ
18.53,1.0,ZUMZ
18.56,1.0,ZUMZ
18.66,1.0,ZUMZ
19.41,1.0,ZUMZ
19.5,1.0,ZUMZ
21.22,1.0,ZUMZ
21.48,1.0,ZUMZ
20.9794,1.0,ZUMZ
21.12,1.0,ZUMZ
20.42,1.0,ZUMZ
20.24,1.0,ZUMZ
20.22,1.0,ZUMZ
20.19,1.0,ZUMZ
20.94,1.0,ZUMZ
21.06,1.0,ZUMZ
21.35,1.0,ZUMZ
21.18,1.0,ZUMZ
21.33,1.0,ZUMZ
20.91,1.0,ZUMZ
20.75,1.0,ZUMZ
21.56,1.0,ZUMZ
22.6,1.0,ZUMZ
22.13,1.0,ZUMZ
21.04,1.0,ZUMZ
21.1,1.0,ZUMZ
21.11,1.0,ZUMZ
20.55,1.0,ZUMZ
21.13,1.0,ZUMZ
22.15,1.0,ZUMZ
22.92,1.0,ZUMZ
23.28,1.0,ZUMZ
23.19,1.0,ZUMZ
23.12,1.0,ZUMZ
23.09,1.0,ZUMZ
23.19,1.0,ZUMZ
22.88,1.0,ZUMZ
23.94,1.0,ZUMZ
23.65,1.0,ZUMZ
23.01,1.0,ZUMZ
22.75,1.0,ZUMZ
22.0,1.0,ZUMZ
22.46,1.0,ZUMZ
22.88,1.0,ZUMZ
22.9,1.0,ZUMZ
22.73,1.0,ZUMZ
22.63,1.0,ZUMZ
23.77,1.0,ZUMZ
23.1,1.0,ZUMZ
22.0,1.0,ZUMZ
23.06,1.0,ZUMZ
22.96,1.0,ZUMZ
22.54,1.0,ZUMZ
24.49,1.0,ZUMZ
24.22,1.0,ZUMZ
25.51,1.0,ZUMZ
24.81,1.0,ZUMZ
24.07,1.0,ZUMZ
23.79,1.0,ZUMZ
24.35,1.0,ZUMZ
24.62,1.0,ZUMZ
23.75,1.0,ZUMZ
22.92,1.0,ZUMZ
22.85,1.0,ZUMZ
22.9,1.0,ZUMZ
22.66,1.0,ZUMZ
23.2,1.0,ZUMZ
23.39,1.0,ZUMZ
24.34,1.0,ZUMZ
24.75,1.0,ZUMZ
25.05,1.0,ZUMZ
24.64,1.0,ZUMZ
24.9,1.0,ZUMZ
28.23,1.0,ZUMZ
28.76,1.0,ZUMZ
27.98,1.0,ZUMZ
27.78,1.0,ZUMZ
27.11,1.0,ZUMZ
26.4,1.0,ZUMZ
26.79,1.0,ZUMZ
26.76,1.0,ZUMZ
27.38,1.0,ZUMZ
27.7,1.0,ZUMZ
28.93,1.0,ZUMZ
28.6,1.0,ZUMZ
28.8,1.0,ZUMZ
28.97,1.0,ZUMZ
28.59,1.0,ZUMZ
28.83,1.0,ZUMZ
29.99,1.0,ZUMZ
29.72,1.0,ZUMZ
30.26,1.0,ZUMZ
30.41,1.0,ZUMZ
31.35,1.0,ZUMZ
32.3,1.0,ZUMZ
31.81,1.0,ZUMZ
32.23,1.0,ZUMZ
32.4,1.0,ZUMZ
31.87,1.0,ZUMZ
32.48,1.0,ZUMZ
32.91,1.0,ZUMZ
33.15,1.0,ZUMZ
32.19,1.0,ZUMZ
31.999,1.0,ZUMZ
31.75,1.0,ZUMZ
31.62,1.0,ZUMZ
31.4,1.0,ZUMZ
31.63,1.0,ZUMZ
31.82,1.0,ZUMZ
31.48,1.0,ZUMZ
31.04,1.0,ZUMZ
31.0,1.0,ZUMZ
30.71,1.0,ZUMZ
31.34,1.0,ZUMZ
30.99,1.0,ZUMZ
30.51,1.0,ZUMZ
29.81,1.0,ZUMZ
30.3,1.0,ZUMZ
29.7,1.0,ZUMZ
29.1,1.0,ZUMZ
29.0,1.0,ZUMZ
28.8,1.0,ZUMZ
27.45,1.0,ZUMZ
27.5,1.0,ZUMZ
26.7,1.0,ZUMZ
27.13,1.0,ZUMZ
27.94,1.0,ZUMZ
27.95,1.0,ZUMZ
28.75,1.0,ZUMZ
28.61,1.0,ZUMZ
28.65,1.0,ZUMZ
28.5,1.0,ZUMZ
29.31,1.0,ZUMZ
29.84,1.0,ZUMZ
30.56,1.0,ZUMZ
31.06,1.0,ZUMZ
30.68,1.0,ZUMZ
30.28,1.0,ZUMZ
31.03,1.0,ZUMZ
30.25,1.0,ZUMZ
29.75,1.0,ZUMZ
29.59,1.0,ZUMZ
28.98,1.0,ZUMZ
29.12,1.0,ZUMZ
28.71,1.0,ZUMZ
28.04,1.0,ZUMZ
28.17,1.0,ZUMZ
28.53,1.0,ZUMZ
28.27,1.0,ZUMZ
27.76,1.0,ZUMZ
27.57,1.0,ZUMZ
27.66,1.0,ZUMZ
28.44,1.0,ZUMZ
28.77,1.0,ZUMZ
27.76,1.0,ZUMZ
27.0,1.0,ZUMZ
28.44,1.0,ZUMZ
27.62,1.0,ZUMZ
28.5,1.0,ZUMZ
28.42,1.0,ZUMZ
28.17,1.0,ZUMZ
27.0,1.0,ZUMZ
27.0,1.0,ZUMZ
26.89,1.0,ZUMZ
27.91,1.0,ZUMZ
27.38,1.0,ZUMZ
26.68,1.0,ZUMZ
26.84,1.0,ZUMZ
26.34,1.0,ZUMZ
25.37,1.0,ZUMZ
26.17,1.0,ZUMZ
26.85,1.0,ZUMZ
26.7,1.0,ZUMZ
26.3,1.0,ZUMZ
26.2,1.0,ZUMZ
25.29,1.0,ZUMZ
28.12,1.0,ZUMZ
27.93,1.0,ZUMZ
28.13,1.0,ZUMZ
27.91,1.0,ZUMZ
27.45,1.0,ZUMZ
27.64,1.0,ZUMZ
27.28,1.0,ZUMZ
27.61,1.0,ZUMZ
28.17,1.0,ZUMZ
27.66,1.0,ZUMZ
27.31,1.0,ZUMZ
27.27,1.0,ZUMZ
27.21,1.0,ZUMZ
26.83,1.0,ZUMZ
27.1,1.0,ZUMZ
27.4,1.0,ZUMZ
27.535,1.0,ZUMZ
28.25,1.0,ZUMZ
27.87,1.0,ZUMZ
27.33,1.0,ZUMZ
27.81,1.0,ZUMZ
27.36,1.0,ZUMZ
26.89,1.0,ZUMZ
26.37,1.0,ZUMZ
27.32,1.0,ZUMZ
27.97,1.0,ZUMZ
28.37,1.0,ZUMZ
28.26,1.0,ZUMZ
28.61,1.0,ZUMZ
28.84,1.0,ZUMZ
29.91,1.0,ZUMZ
29.19,1.0,ZUMZ
29.16,1.0,ZUMZ
28.58,1.0,ZUMZ
29.2,1.0,ZUMZ
29.06,1.0,ZUMZ
29.48,1.0,ZUMZ
29.47,1.0,ZUMZ
29.18,1.0,ZUMZ
29.64,1.0,ZUMZ
29.51,1.0,ZUMZ
29.46,1.0,ZUMZ
29.46,1.0,ZUMZ
29.19,1.0,ZUMZ
29.1,1.0,ZUMZ
29.58,1.0,ZUMZ
29.37,1.0,ZUMZ
29.37,1.0,ZUMZ
29.57,1.0,ZUMZ
29.56,1.0,ZUMZ
29.9,1.0,ZUMZ
29.94,1.0,ZUMZ
29.47,1.0,ZUMZ
29.81,1.0,ZUMZ
29.96,1.0,ZUMZ
29.85,1.0,ZUMZ
29.93,1.0,ZUMZ
29.47,1.0,ZUMZ
27.89,1.0,ZUMZ
27.77,1.0,ZUMZ
27.56,1.0,ZUMZ
27.53,1.0,ZUMZ
27.29,1.0,ZUMZ
26.24,1.0,ZUMZ
25.57,1.0,ZUMZ
25.2,1.0,ZUMZ
24.41,1.0,ZUMZ
24.44,1.0,ZUMZ
24.21,1.0,ZUMZ
24.44,1.0,ZUMZ
24.46,1.0,ZUMZ
24.39,1.0,ZUMZ
24.89,1.0,ZUMZ
24.72,1.0,ZUMZ
26.37,1.0,ZUMZ
26.35,1.0,ZUMZ
26.4,1.0,ZUMZ
26.41,1.0,ZUMZ
26.18,1.0,ZUMZ
26.48,1.0,ZUMZ
26.0,1.0,ZUMZ
26.21,1.0,ZUMZ
26.15,1.0,ZUMZ
26.0,1.0,ZUMZ
26.6,1.0,ZUMZ
26.18,1.0,ZUMZ
24.2,1.0,ZUMZ
22.97,1.0,ZUMZ
22.17,1.0,ZUMZ
22.61,1.0,ZUMZ
22.67,1.0,ZUMZ
22.68,1.0,ZUMZ
22.53,1.0,ZUMZ
22.67,1.0,ZUMZ
22.82,1.0,ZUMZ
22.45,1.0,ZUMZ
22.19,1.0,ZUMZ
21.98,1.0,ZUMZ
21.95,1.0,ZUMZ
21.43,1.0,ZUMZ
21.3,1.0,ZUMZ
21.52,1.0,ZUMZ
21.01,1.0,ZUMZ
21.06,1.0,ZUMZ
21.51,1.0,ZUMZ
22.35,1.0,ZUMZ
21.84,1.0,ZUMZ
21.3,1.0,ZUMZ
21.6,1.0,ZUMZ
21.52,1.0,ZUMZ
21.77,1.0,ZUMZ
21.75,1.0,ZUMZ
22.0,1.0,ZUMZ
22.29,1.0,ZUMZ
22.28,1.0,ZUMZ
22.41,1.0,ZUMZ
22.72,1.0,ZUMZ
22.85,1.0,ZUMZ
23.71,1.0,ZUMZ
23.35,1.0,ZUMZ
23.76,1.0,ZUMZ
23.38,1.0,ZUMZ
24.05,1.0,ZUMZ
23.83,1.0,ZUMZ
24.17,1.0,ZUMZ
24.53,1.0,ZUMZ
24.39,1.0,ZUMZ
24.31,1.0,ZUMZ
23.96,1.0,ZUMZ
24.44,1.0,ZUMZ
25.06,1.0,ZUMZ
25.49,1.0,ZUMZ
25.18,1.0,ZUMZ
25.43,1.0,ZUMZ
25.47,1.0,ZUMZ
25.63,1.0,ZUMZ
25.64,1.0,ZUMZ
24.81,1.0,ZUMZ
24.48,1.0,ZUMZ
24.13,1.0,ZUMZ
24.19,1.0,ZUMZ
24.24,1.0,ZUMZ
24.76,1.0,ZUMZ
26.03,1.0,ZUMZ
26.08,1.0,ZUMZ
25.23,1.0,ZUMZ
24.37,1.0,ZUMZ
24.97,1.0,ZUMZ
24.88,1.0,ZUMZ
25.51,1.0,ZUMZ
24.73,1.0,ZUMZ
24.65,1.0,ZUMZ
24.15,1.0,ZUMZ
24.41,1.0,ZUMZ
24.1,1.0,ZUMZ
24.2,1.0,ZUMZ
24.2,1.0,ZUMZ
24.17,1.0,ZUMZ
24.18,1.0,ZUMZ
23.56,1.0,ZUMZ
24.25,1.0,ZUMZ
24.64,1.0,ZUMZ
24.45,1.0,ZUMZ
25.17,1.0,ZUMZ
24.65,1.0,ZUMZ
25.66,1.0,ZUMZ
24.9,1.0,ZUMZ
24.82,1.0,ZUMZ
27.54,1.0,ZUMZ
28.28,1.0,ZUMZ
28.93,1.0,ZUMZ
28.52,1.0,ZUMZ
27.72,1.0,ZUMZ
27.35,1.0,ZUMZ
28.0,1.0,ZUMZ
27.98,1.0,ZUMZ
26.63,1.0,ZUMZ
26.71,1.0,ZUMZ
27.22,1.0,ZUMZ
28.79,1.0,ZUMZ
27.88,1.0,ZUMZ
27.75,1.0,ZUMZ
27.6,1.0,ZUMZ
27.47,1.0,ZUMZ
27.69,1.0,ZUMZ
27.75,1.0,ZUMZ
27.88,1.0,ZUMZ
29.95,1.0,ZUMZ
29.49,1.0,ZUMZ
29.13,1.0,ZUMZ
29.01,1.0,ZUMZ
28.99,1.0,ZUMZ
28.27,1.0,ZUMZ
28.15,1.0,ZUMZ
28.21,1.0,ZUMZ
27.86,1.0,ZUMZ
27.77,1.0,ZUMZ
27.03,1.0,ZUMZ
26.93,1.0,ZUMZ
26.99,1.0,ZUMZ
27.28,1.0,ZUMZ
27.14,1.0,ZUMZ
27.03,1.0,ZUMZ
27.53,1.0,ZUMZ
27.59,1.0,ZUMZ
28.23,1.0,ZUMZ
28.6,1.0,ZUMZ
28.63,1.0,ZUMZ
28.02,1.0,ZUMZ
27.8,1.0,ZUMZ
28.0,1.0,ZUMZ
29.78,1.0,ZUMZ
28.91,1.0,ZUMZ
28.59,1.0,ZUMZ
28.07,1.0,ZUMZ
27.65,1.0,ZUMZ
27.1,1.0,ZUMZ
27.92,1.0,ZUMZ
27.48,1.0,ZUMZ
27.93,1.0,ZUMZ
27.41,1.0,ZUMZ
28.26,1.0,ZUMZ
27.07,1.0,ZUMZ
26.96,1.0,ZUMZ
27.61,1.0,ZUMZ
28.27,1.0,ZUMZ
27.85,1.0,ZUMZ
28.25,1.0,ZUMZ
29.02,1.0,ZUMZ
29.26,1.0,ZUMZ
29.95,1.0,ZUMZ
29.32,1.0,ZUMZ
30.09,1.0,ZUMZ
30.26,1.0,ZUMZ
29.96,1.0,ZUMZ
29.39,1.0,ZUMZ
29.25,1.0,ZUMZ
29.12,1.0,ZUMZ
29.64,1.0,ZUMZ
30.56,1.0,ZUMZ
30.99,1.0,ZUMZ
31.95,1.0,ZUMZ
32.45,1.0,ZUMZ
32.46,1.0,ZUMZ
33.11,1.0,ZUMZ
33.22,1.0,ZUMZ
32.15,1.0,ZUMZ
32.35,1.0,ZUMZ
32.67,1.0,ZUMZ
32.29,1.0,ZUMZ
32.41,1.0,ZUMZ
29.73,1.0,ZUMZ
29.58,1.0,ZUMZ
28.95,1.0,ZUMZ
28.97,1.0,ZUMZ
29.4,1.0,ZUMZ
29.55,1.0,ZUMZ
28.97,1.0,ZUMZ
29.7,1.0,ZUMZ
29.74,1.0,ZUMZ
29.45,1.0,ZUMZ
29.12,1.0,ZUMZ
28.61,1.0,ZUMZ
28.44,1.0,ZUMZ
28.67,1.0,ZUMZ
28.67,1.0,ZUMZ
28.75,1.0,ZUMZ
28.7,1.0,ZUMZ
28.1,1.0,ZUMZ
27.48,1.0,ZUMZ
27.77,1.0,ZUMZ
28.69,1.0,ZUMZ
28.51,1.0,ZUMZ
27.85,1.0,ZUMZ
28.55,1.0,ZUMZ
30.23,1.0,ZUMZ
31.83,1.0,ZUMZ
32.02,1.0,ZUMZ
32.6,1.0,ZUMZ
32.76,1.0,ZUMZ
32.15,1.0,ZUMZ
31.345,1.0,ZUMZ
31.49,1.0,ZUMZ
32.75,1.0,ZUMZ
32.39,1.0,ZUMZ
33.41,1.0,ZUMZ
32.97,1.0,ZUMZ
32.93,1.0,ZUMZ
33.83,1.0,ZUMZ
33.06,1.0,ZUMZ
33.865,1.0,ZUMZ
33.38,1.0,ZUMZ
33.33,1.0,ZUMZ
33.31,1.0,ZUMZ
33.63,1.0,ZUMZ
35.06,1.0,ZUMZ
35.1,1.0,ZUMZ
33.91,1.0,ZUMZ
33.94,1.0,ZUMZ
35.89,1.0,ZUMZ
35.42,1.0,ZUMZ
35.49,1.0,ZUMZ
33.98,1.0,ZUMZ
33.84,1.0,ZUMZ
33.99,1.0,ZUMZ
35.52,1.0,ZUMZ
35.69,1.0,ZUMZ
36.57,1.0,ZUMZ
36.18,1.0,ZUMZ
35.85,1.0,ZUMZ
35.77,1.0,ZUMZ
35.27,1.0,ZUMZ
35.25,1.0,ZUMZ
35.71,1.0,ZUMZ
35.47,1.0,ZUMZ
34.47,1.0,ZUMZ
34.63,1.0,ZUMZ
34.45,1.0,ZUMZ
34.22,1.0,ZUMZ
34.56,1.0,ZUMZ
36.71,1.0,ZUMZ
36.66,1.0,ZUMZ
35.89,1.0,ZUMZ
37.45,1.0,ZUMZ
37.93,1.0,ZUMZ
37.31,1.0,ZUMZ
37.7,1.0,ZUMZ
37.84,1.0,ZUMZ
37.53,1.0,ZUMZ
37.57,1.0,ZUMZ
38.85,1.0,ZUMZ
38.82,1.0,ZUMZ
38.63,1.0,ZUMZ
38.21,1.0,ZUMZ
38.94,1.0,ZUMZ
38.46,1.0,ZUMZ
40.28,1.0,ZUMZ
41.4,1.0,ZUMZ
39.64,1.0,ZUMZ
40.49,1.0,ZUMZ
39.69,1.0,ZUMZ
39.18,1.0,ZUMZ
38.28,1.0,ZUMZ
39.2,1.0,ZUMZ
38.09,1.0,ZUMZ
37.96,1.0,ZUMZ
38.52,1.0,ZUMZ
39.26,1.0,ZUMZ
39.59,1.0,ZUMZ
39.18,1.0,ZUMZ
38.26,1.0,ZUMZ
38.9,1.0,ZUMZ
37.29,1.0,ZUMZ
38.33,1.0,ZUMZ
38.48,1.0,ZUMZ
39.12,1.0,ZUMZ
38.06,1.0,ZUMZ
38.1,1.0,ZUMZ
38.02,1.0,ZUMZ
38.58,1.0,ZUMZ
38.49,1.0,ZUMZ
38.7,1.0,ZUMZ
38.84,1.0,ZUMZ
39.05,1.0,ZUMZ
38.94,1.0,ZUMZ
38.68,1.0,ZUMZ
38.77,1.0,ZUMZ
37.87,1.0,ZUMZ
37.91,1.0,ZUMZ
38.2,1.0,ZUMZ
38.84,1.0,ZUMZ
38.82,1.0,ZUMZ
38.0,1.0,ZUMZ
38.18,1.0,ZUMZ
38.08,1.0,ZUMZ
37.78,1.0,ZUMZ
37.27,1.0,ZUMZ
37.45,1.0,ZUMZ
38.2,1.0,ZUMZ
38.28,1.0,ZUMZ
39.96,1.0,ZUMZ
37.24,1.0,ZUMZ
38.57,1.0,ZUMZ
38.68,1.0,ZUMZ
38.16,1.0,ZUMZ
39.22,1.0,ZUMZ
39.89,1.0,ZUMZ
40.03,1.0,ZUMZ
40.01,1.0,ZUMZ
38.92,1.0,ZUMZ
38.7,1.0,ZUMZ
39.06,1.0,ZUMZ
40.18,1.0,ZUMZ
40.25,1.0,ZUMZ
38.94,1.0,ZUMZ
39.17,1.0,ZUMZ
38.23,1.0,ZUMZ
37.56,1.0,ZUMZ
37.9,1.0,ZUMZ
35.97,1.0,ZUMZ
35.63,1.0,ZUMZ
36.02,1.0,ZUMZ
35.49,1.0,ZUMZ
34.88,1.0,ZUMZ
34.76,1.0,ZUMZ
32.77,1.0,ZUMZ
34.2,1.0,ZUMZ
34.31,1.0,ZUMZ
33.98,1.0,ZUMZ
34.04,1.0,ZUMZ
34.32,1.0,ZUMZ
33.55,1.0,ZUMZ
32.9,1.0,ZUMZ
31.27,1.0,ZUMZ
31.71,1.0,ZUMZ
31.89,1.0,ZUMZ
31.74,1.0,ZUMZ
31.55,1.0,ZUMZ
31.42,1.0,ZUMZ
31.16,1.0,ZUMZ
31.57,1.0,ZUMZ
31.34,1.0,ZUMZ
31.06,1.0,ZUMZ
30.81,1.0,ZUMZ
30.7,1.0,ZUMZ
30.94,1.0,ZUMZ
31.73,1.0,ZUMZ
30.91,1.0,ZUMZ
30.87,1.0,ZUMZ
30.75,1.0,ZUMZ
30.56,1.0,ZUMZ
30.09,1.0,ZUMZ
30.12,1.0,ZUMZ
30.29,1.0,ZUMZ
29.86,1.0,ZUMZ
29.45,1.0,ZUMZ
29.38,1.0,ZUMZ
29.9,1.0,ZUMZ
29.74,1.0,ZUMZ
24.0,1.0,ZUMZ
23.83,1.0,ZUMZ
23.61,1.0,ZUMZ
23.7,1.0,ZUMZ
23.68,1.0,ZUMZ
24.58,1.0,ZUMZ
24.35,1.0,ZUMZ
24.65,1.0,ZUMZ
24.76,1.0,ZUMZ
25.77,1.0,ZUMZ
26.31,1.0,ZUMZ
27.29,1.0,ZUMZ
28.06,1.0,ZUMZ
27.65,1.0,ZUMZ
27.71,1.0,ZUMZ
27.65,1.0,ZUMZ
26.45,1.0,ZUMZ
26.63,1.0,ZUMZ
26.93,1.0,ZUMZ
26.66,1.0,ZUMZ
26.82,1.0,ZUMZ
27.48,1.0,ZUMZ
27.12,1.0,ZUMZ
27.13,1.0,ZUMZ
27.0,1.0,ZUMZ
27.51,1.0,ZUMZ
27.57,1.0,ZUMZ
27.35,1.0,ZUMZ
27.96,1.0,ZUMZ
26.33,1.0,ZUMZ
26.29,1.0,ZUMZ
26.55,1.0,ZUMZ
26.78,1.0,ZUMZ
26.69,1.0,ZUMZ
26.93,1.0,ZUMZ
26.2,1.0,ZUMZ
26.39,1.0,ZUMZ
26.29,1.0,ZUMZ
26.51,1.0,ZUMZ
26.1,1.0,ZUMZ
25.61,1.0,ZUMZ
26.04,1.0,ZUMZ
25.46,1.0,ZUMZ
23.06,1.0,ZUMZ
23.12,1.0,ZUMZ
23.5,1.0,ZUMZ
22.99,1.0,ZUMZ
22.78,1.0,ZUMZ
23.4,1.0,ZUMZ
23.37,1.0,ZUMZ
24.33,1.0,ZUMZ
23.1,1.0,ZUMZ
23.47,1.0,ZUMZ
23.03,1.0,ZUMZ
23.06,1.0,ZUMZ
22.09,1.0,ZUMZ
22.22,1.0,ZUMZ
23.3,1.0,ZUMZ
23.54,1.0,ZUMZ
23.89,1.0,ZUMZ
23.31,1.0,ZUMZ
23.26,1.0,ZUMZ
23.34,1.0,ZUMZ
23.15,1.0,ZUMZ
22.87,1.0,ZUMZ
23.21,1.0,ZUMZ
22.46,1.0,ZUMZ
21.66,1.0,ZUMZ
14.63,1.0,ZUMZ
14.4,1.0,ZUMZ
14.31,1.0,ZUMZ
14.88,1.0,ZUMZ
15.84,1.0,ZUMZ
15.47,1.0,ZUMZ
16.07,1.0,ZUMZ
15.56,1.0,ZUMZ
15.43,1.0,ZUMZ
15.545,1.0,ZUMZ
15.67,1.0,ZUMZ
15.38,1.0,ZUMZ
15.43,1.0,ZUMZ
15.63,1.0,ZUMZ
15.23,1.0,ZUMZ
15.44,1.0,ZUMZ
16.27,1.0,ZUMZ
16.3,1.0,ZUMZ
16.96,1.0,ZUMZ
18.69,1.0,ZUMZ
18.13,1.0,ZUMZ
18.13,1.0,ZUMZ
17.65,1.0,ZUMZ
17.57,1.0,ZUMZ
17.68,1.0,ZUMZ
18.09,1.0,ZUMZ
17.78,1.0,ZUMZ
18.06,1.0,ZUMZ
17.58,1.0,ZUMZ
17.32,1.0,ZUMZ
16.58,1.0,ZUMZ
16.62,1.0,ZUMZ
16.44,1.0,ZUMZ
17.22,1.0,ZUMZ
17.39,1.0,ZUMZ
17.48,1.0,ZUMZ
17.87,1.0,ZUMZ
18.39,1.0,ZUMZ
17.63,1.0,ZUMZ
17.28,1.0,ZUMZ
16.68,1.0,ZUMZ
16.24,1.0,ZUMZ
16.98,1.0,ZUMZ
16.03,1.0,ZUMZ
15.46,1.0,ZUMZ
14.66,1.0,ZUMZ
15.5,1.0,ZUMZ
14.98,1.0,ZUMZ
15.05,1.0,ZUMZ
15.06,1.0,ZUMZ
16.01,1.0,ZUMZ
15.51,1.0,ZUMZ
16.04,1.0,ZUMZ
17.09,1.0,ZUMZ
16.6,1.0,ZUMZ
15.09,1.0,ZUMZ
14.94,1.0,ZUMZ
14.94,1.0,ZUMZ
13.9,1.0,ZUMZ
14.64,1.0,ZUMZ
14.45,1.0,ZUMZ
14.72,1.0,ZUMZ
14.68,1.0,ZUMZ
14.81,1.0,ZUMZ
14.7,1.0,ZUMZ
14.76,1.0,ZUMZ
15.19,1.0,ZUMZ
15.8,1.0,ZUMZ
15.59,1.0,ZUMZ
16.01,1.0,ZUMZ
15.1,1.0,ZUMZ
15.98,1.0,ZUMZ
15.99,1.0,ZUMZ
15.63,1.0,ZUMZ
15.44,1.0,ZUMZ
16.04,1.0,ZUMZ
15.53,1.0,ZUMZ
15.12,1.0,ZUMZ
15.16,1.0,ZUMZ
15.31,1.0,ZUMZ
15.08,1.0,ZUMZ
16.81,1.0,ZUMZ
16.62,1.0,ZUMZ
17.09,1.0,ZUMZ
16.99,1.0,ZUMZ
16.06,1.0,ZUMZ
16.58,1.0,ZUMZ
16.97,1.0,ZUMZ
15.91,1.0,ZUMZ
16.0,1.0,ZUMZ
16.83,1.0,ZUMZ
17.24,1.0,ZUMZ
16.77,1.0,ZUMZ
17.93,1.0,ZUMZ
16.86,1.0,ZUMZ
16.92,1.0,ZUMZ
18.11,1.0,ZUMZ
18.08,1.0,ZUMZ
18.2,1.0,ZUMZ
18.2,1.0,ZUMZ
19.01,1.0,ZUMZ
18.99,1.0,ZUMZ
19.29,1.0,ZUMZ
18.34,1.0,ZUMZ
18.59,1.0,ZUMZ
18.46,1.0,ZUMZ
18.59,1.0,ZUMZ
19.37,1.0,ZUMZ
19.93,1.0,ZUMZ
20.49,1.0,ZUMZ
20.24,1.0,ZUMZ
20.43,1.0,ZUMZ
20.72,1.0,ZUMZ
20.56,1.0,ZUMZ
20.72,1.0,ZUMZ
20.46,1.0,ZUMZ
20.66,1.0,ZUMZ
20.38,1.0,ZUMZ
20.48,1.0,ZUMZ
20.65,1.0,ZUMZ
20.87,1.0,ZUMZ
21.0,1.0,ZUMZ
21.25,1.0,ZUMZ
21.43,1.0,ZUMZ
21.88,1.0,ZUMZ
19.005,1.0,ZUMZ
19.7,1.0,ZUMZ
18.91,1.0,ZUMZ
19.28,1.0,ZUMZ
19.9,1.0,ZUMZ
19.73,1.0,ZUMZ
19.29,1.0,ZUMZ
19.01,1.0,ZUMZ
18.72,1.0,ZUMZ
19.11,1.0,ZUMZ
19.18,1.0,ZUMZ
19.78,1.0,ZUMZ
20.1,1.0,ZUMZ
19.92,1.0,ZUMZ
20.5,1.0,ZUMZ
19.3,1.0,ZUMZ
18.7,1.0,ZUMZ
18.75,1.0,ZUMZ
17.54,1.0,ZUMZ
17.31,1.0,ZUMZ
16.99,1.0,ZUMZ
17.05,1.0,ZUMZ
18.0,1.0,ZUMZ
17.52,1.0,ZUMZ
18.21,1.0,ZUMZ
18.23,1.0,ZUMZ
18.14,1.0,ZUMZ
17.86,1.0,ZUMZ
17.87,1.0,ZUMZ
18.15,1.0,ZUMZ
17.64,1.0,ZUMZ
17.82,1.0,ZUMZ
18.04,1.0,ZUMZ
17.21,1.0,ZUMZ
16.78,1.0,ZUMZ
16.66,1.0,ZUMZ
16.15,1.0,ZUMZ
16.05,1.0,ZUMZ
14.56,1.0,ZUMZ
15.48,1.0,ZUMZ
15.96,1.0,ZUMZ
15.76,1.0,ZUMZ
15.16,1.0,ZUMZ
14.8,1.0,ZUMZ
14.71,1.0,ZUMZ
14.61,1.0,ZUMZ
14.23,1.0,ZUMZ
14.21,1.0,ZUMZ
14.5,1.0,ZUMZ
14.92,1.0,ZUMZ
14.2,1.0,ZUMZ
14.33,1.0,ZUMZ
14.37,1.0,ZUMZ
14.4,1.0,ZUMZ
14.64,1.0,ZUMZ
14.88,1.0,ZUMZ
14.76,1.0,ZUMZ
15.06,1.0,ZUMZ
14.42,1.0,ZUMZ
14.62,1.0,ZUMZ
15.16,1.0,ZUMZ
15.53,1.0,ZUMZ
