Date,Symbol,Company Name,Type,Split Ratio
3/15/2024,SER,Serina Therapeutics Inc,Reverse,1 : 35.17
3/15/2024,LFWD,Lifeward Ltd.,Reverse,1 : 7
3/14/2024,OTLK,Outlook Therapeutics Inc,Reverse,1 : 20
3/13/2024,XTIA,Xti Aerospace Inc,Reverse,1 : 100
3/13/2024,HPCO,Hempacco Co Inc,Reverse,1 : 10
3/11/2024,AFMD,Affimed Nv,Reverse,1 : 10
3/8/2024,PGY,Pagaya Technologies Ltd.,Reverse,1 : 12
3/8/2024,GXAI,Gaxosai Inc,Reverse,1 : 12
3/8/2024,GOEV,Canoo Inc,Reverse,1 : 23
3/8/2024,CISO,Ciso Global Inc,Reverse,1 : 15
3/7/2024,PIK,Kidpik Corp,Reverse,1 : 5
3/6/2024,CPHI,China Pharma Holdings Inc,Reverse,1 : 5
3/6/2024,APVO,Aptevo Therapeutics Inc,Reverse,1 : 43.99
3/4/2024,IFBD,Infobird Co Ltd.,Reverse,1 : 8
3/4/2024,AUNA,Auna SA,Reverse,1 : 5.5
3/1/2024,VRPX,Virpax Pharmaceuticals Inc,Reverse,1 : 10
3/1/2024,RETO,Reto Eco-solutions Inc,Reverse,1 : 10
3/1/2024,FFIE,Faraday Future Intelligent Electric Inc,Reverse,1 : 3
3/1/2024,EGIO,Edgio Inc,Reverse,1 : 40
3/1/2024,CJJD,China Jo-jo Drugstores Inc,Reverse,1 : 20
2/29/2024,ZCMD,Zhongchao Inc,Reverse,1 : 10
2/29/2024,CELU,Celularity Inc,Reverse,1 : 10
2/28/2024,ATNF,180 Life Sciences Corp,Reverse,1 : 19
2/27/2024,TGL,Treasure Global Inc,Reverse,1 : 69.98
2/27/2024,PHUN,Phunware Inc,Reverse,1 : 50
2/27/2024,AUUD,Auddia Inc,Reverse,1 : 25
2/26/2024,LSDI,Lucy Scientific Discovery Inc,Reverse,1 : 10
2/23/2024,TRIB,Trinity Biotech PLC,Reverse,1 : 5
2/23/2024,LYT,Lytus Technologies Holdings Ptv Ltd.,Reverse,1 : 59.99
2/23/2024,BPTH,Bio-path Holdings Inc,Reverse,1 : 20
2/20/2024,VCNX,Vaccinex Inc,Reverse,1 : 14
2/20/2024,JZ,Jianzhi Education Technology Group Co Ltd.,Reverse,1 : 3
2/20/2024,AMBO,Ambow Education Holding Ltd.,Reverse,1 : 10
2/20/2024,ACB,Aurora Cannabis Inc,Reverse,1 : 10
2/16/2024,SISI,Shineco Inc,Reverse,1 : 10
2/15/2024,MYMD,Mymd Pharmaceuticals Inc,Reverse,1 : 30
2/14/2024,VRM,Vroom Inc,Reverse,1 : 80
2/14/2024,EJH,E-home Household Service Holdings Ltd.,Reverse,1 : 5
2/14/2024,DTIL,Precision Biosciences Inc,Reverse,1 : 30
2/14/2024,CHRO,Chromocell Therapeutics Corp,Reverse,1 : 9
2/12/2024,SGLY,Singularity Future Technology Ltd.,Reverse,1 : 10
2/12/2024,ASMB,Assembly Biosciences Inc,Reverse,1 : 12
2/9/2024,UAVS,Ageagle Aerial Systems Inc,Reverse,1 : 20
2/9/2024,GRYP,Gryphon Digital Mining Inc,Reverse,1 : 20
2/5/2024,VLCN,Volcon Inc,Reverse,1 : 45
2/5/2024,GTBP,Gt Biopharma Inc,Reverse,1 : 30
2/5/2024,FRGT,Freight Technologies Inc,Reverse,1 : 10
2/2/2024,HOLO,Microcloud Hologram Inc,Reverse,1 : 10
2/2/2024,GNPX,Genprex Inc,Reverse,1 : 40
2/2/2024,CAMPQ,Calamp Corp,Reverse,1 : 23
2/2/2024,BSGM,Biosig Technologies Inc,Reverse,1 : 10
2/1/2024,TCRT,Alaunos Therapeutics Inc,Reverse,1 : 15
2/1/2024,NA,Nano Labs Ltd.,,
2/1/2024,CMAX,Caremax Inc,Reverse,1 : 30
1/31/2024,GOVX,Geovax Labs Inc,Reverse,1 : 15
1/30/2024,QGEN,Qiagen Nv,Reverse,1 : 1.03
1/30/2024,GRI,Gri Bio Inc,Reverse,1 : 7
1/29/2024,MMAT,Meta Materials Inc,Reverse,1 : 100
1/29/2024,INBS,Intelligent Bio Solutions Inc,Reverse,1 : 12
1/26/2024,TC,Tuanche Ltd.,Reverse,1 : 15
1/25/2024,REVB,Revelation Biosciences Inc,Reverse,1 : 30
1/25/2024,KAVL,Kaival Brands Innovations Group Inc,Reverse,1 : 21
1/25/2024,INO,Inovio Pharmaceuticals Inc,Reverse,1 : 12
1/24/2024,INSG,Inseego Corp,Reverse,1 : 10
1/23/2024,DTSS,Datasea Inc,Reverse,1 : 15
1/22/2024,REBN,Reborn Coffee Inc,Reverse,1 : 8
1/22/2024,PCSA,Processa Pharmaceuticals Inc,Reverse,1 : 20
1/22/2024,NVVE,Nuvve Holding Corp,Reverse,1 : 40
1/22/2024,EVAX,Evaxion Biotech A,Reverse,1 : 10
1/19/2024,CNEY,Cn Energy Group Inc,Reverse,1 : 30
1/19/2024,CLEU,China Liberal Education Holdings Ltd.,Reverse,1 : 15
1/18/2024,PBLA,Panbela Therapeutics Inc,Reverse,1 : 20
1/17/2024,AULT,Ault Alliance Inc,Reverse,1 : 25
1/16/2024,UXIN,Uxin Ltd.,Reverse,1 : 10
1/16/2024,RNAZ,Transcode Therapeutics Inc,Reverse,1 : 40
1/16/2024,AXIL,Axil Brands Inc,Reverse,1 : 20
1/12/2024,EFTR,Effector Therapeutics Inc,Reverse,1 : 25
1/10/2024,MESO,Mesoblast Ltd.,Reverse,1 : 2
1/9/2024,TTNP,Titan Pharmaceuticals Inc,Reverse,1 : 20
1/8/2024,ONCT,Oncternal Therapeutics Inc,Reverse,1 : 20
1/8/2024,EIGRQ,Eiger Biopharmaceuticals Inc,Reverse,1 : 30
1/5/2024,SABS,Sab Biotherapeutics Inc,Reverse,1 : 10
1/5/2024,DSS,Dss Inc,Reverse,1 : 20
1/4/2024,JSPR,Jasper Therapeutics Inc,Reverse,1 : 10
1/4/2024,ACON,Aclarion Inc,Reverse,1 : 16
1/3/2024,TENX,Tenax Therapeutics Inc,Reverse,1 : 80
1/3/2024,PRSO,Peraso Inc,Reverse,1 : 40
1/3/2024,LXEH,Lixiang Education Holding Co Ltd.,Reverse,1 : 2
1/2/2024,TBLT,Toughbuilt Industries Inc,Reverse,1 : 65.02
1/2/2024,KTTA,Pasithea Therapeutics Corp,Reverse,1 : 20
12/29/2023,VS,Versus Systems Inc,Reverse,1 : 16
12/29/2023,AVTX,Avalo Therapeutics Inc,Reverse,1 : 239.81
12/27/2023,NXU,Nxu Inc,Reverse,1 : 149.93
12/27/2023,LIDR,Aeye Inc,Reverse,1 : 30
12/22/2023,GMBL,Esports Entertainment Group Inc,Reverse,1 : 400
12/21/2023,NRBO,Neurobo Pharmaceuticals Inc,Reverse,1 : 8
12/21/2023,MULN,Mullen Automotive Inc,Reverse,1 : 100
12/21/2023,BKYI,Bio Key International Inc,Reverse,1 : 18
12/20/2023,WNW,Meiwu Technology Co Ltd.,Reverse,1 : 35
12/20/2023,SIDU,Sidus Space Inc,Reverse,1 : 100
12/20/2023,SCOR,Comscore Inc,Reverse,1 : 20
12/20/2023,CGC,Canopy Growth Corp,Reverse,1 : 10
12/20/2023,BBLG,Bone Biologics Corp,Reverse,1 : 8
12/19/2023,TFFP,Tff Pharmaceuticals Inc,Reverse,1 : 25
12/19/2023,NGNE,Neurogene Inc,Reverse,1 : 4
12/18/2023,YQ,17 Education & Technology Group Inc,Reverse,1 : 5
12/18/2023,VRAX,Virax Biolabs Group Ltd.,Reverse,1 : 10
12/18/2023,ENTO,Entero Therapeutics Inc,Reverse,1 : 20
12/18/2023,CYCC,Cyclacel Pharmaceuticals Inc,Reverse,1 : 15
12/15/2023,TCBP,Tc Biopharm (holdings) PLC,Reverse,1 : 20
12/15/2023,SING,Singlepoint Inc,Reverse,1 : 26
12/15/2023,LU,Lufax Holding Ltd.,Reverse,1 : 4
12/15/2023,HUBC,Hub Cyber Security Ltd.,Reverse,1 : 10
12/14/2023,SRZN,Surrozen Inc,Reverse,1 : 15
12/14/2023,GENE,Genetic Technologies Ltd.,Reverse,1 : 100
12/14/2023,AIMD,Ainos Inc,Reverse,1 : 5
12/13/2023,CYTO,Altamira Therapeutics Ltd.,Reverse,1 : 20
12/12/2023,AUVIQ,Applied Uv Inc,Reverse,1 : 25
12/11/2023,SNCR,Synchronoss Technologies Inc,Reverse,1 : 9
12/11/2023,JG,Aurora Mobile Ltd.,Reverse,1 : 20
12/8/2023,TIL,Instil Bio Inc,Reverse,1 : 20
12/8/2023,SNCE,Science 37 Holdings Inc,Reverse,1 : 20
12/8/2023,CENN,Cenntro Inc,Reverse,1 : 10
12/7/2023,XOS,Xos Inc,Reverse,1 : 30
12/7/2023,XHG,Xchange Tecinc,Reverse,1 : 40
12/7/2023,PAVM,Pavmed Inc,Reverse,1 : 15
12/5/2023,ZVSA,Zyversa Therapeutics Inc,Reverse,1 : 35
12/5/2023,DEC,Diversified Energy Co PLC,Reverse,1 : 20
12/4/2023,SYTA,Siyata Mobile Inc,Reverse,1 : 7
12/4/2023,MCOM,Micromobilitycom Inc,Reverse,1 : 149.93
12/4/2023,BNRG,Brenmiller Energy Ltd.,Reverse,1 : 10
12/1/2023,ENG,Englobal Corp,Reverse,1 : 8
11/30/2023,UK,Ucommune International Ltd.,Reverse,1 : 12
11/30/2023,LQR,Lqr House Inc,Reverse,1 : 59.99
11/30/2023,IXHL,Incannex Healthcare Inc,Reverse,1 : 4
11/30/2023,CING,Cingulate Inc,Reverse,1 : 20
11/29/2023,RGS,Regis Corp,Reverse,1 : 20
11/29/2023,PRAX,Praxis Precision Medicines Inc,Reverse,1 : 15
11/29/2023,IBIO,Ibio Inc,Reverse,1 : 20
11/28/2023,YOSH,Yoshiharu Global Co.,Reverse,1 : 10
11/28/2023,SEEL,Seelos Therapeutics Inc,Reverse,1 : 30
11/28/2023,CMND,Clearmind Medicine Inc,Reverse,1 : 30
11/27/2023,CHR,Cheer Holding Inc,Reverse,1 : 10
11/22/2023,NURO,Neurometrix Inc,Reverse,1 : 8
11/22/2023,BODI,Beachbody Company Inc,Reverse,1 : 50
11/21/2023,VTVT,Vtv Therapeutics Inc,Reverse,1 : 40
11/21/2023,THAR,Tharimmune Inc,Reverse,1 : 25
11/20/2023,IFBD,Infobird Co Ltd.,Reverse,1 : 20
11/17/2023,TRVG,Trivago Nv,Reverse,1 : 5
11/17/2023,SNES,Senestech Inc,Reverse,1 : 12
11/17/2023,AMTD,Amtd Idea Group,Reverse,1 : 3
11/16/2023,MDXH,Mdxhealth SA,,
11/16/2023,DDC,Ddc Enterprise Ltd.,Reverse,1 : 16
11/16/2023,AEYGQ,Addvantage Technologies Group Inc,Reverse,1 : 10
11/15/2023,RVSN,Rail Vision Ltd.,Reverse,1 : 8
11/15/2023,HYMC,Hycroft Mining Holding Corp,Reverse,1 : 10
11/14/2023,XRTX,Xortx Therapeutics Inc,Reverse,1 : 9
11/14/2023,PRE,Prenetics Global Ltd.,Reverse,1 : 15
11/8/2023,QNRX,Quoin Pharmaceuticals Ltd.,,
11/7/2023,NVOS,Novo Integrated Sciences Inc,Reverse,1 : 10
11/7/2023,FOXO,Foxo Technologies Inc,Reverse,1 : 10
11/7/2023,DOGZ,Dogness (international) Corp,Reverse,1 : 20
11/6/2023,KRRO,Korro Bio Inc,Reverse,1 : 50
11/3/2023,JFBR,Jeffs' Brands Ltd.,Reverse,1 : 7
11/3/2023,CANOQ,Cano Health Inc,Reverse,1 : 100
11/2/2023,XHG,Xchange Tecinc,,
11/2/2023,TNON,Tenon Medical Inc,Reverse,1 : 10
11/2/2023,MOTS,Motus Gi Holdings Inc,Reverse,1 : 15
11/1/2023,BYFC,Broadway Financial Corp,Reverse,1 : 8
10/31/2023,PXMD,Paxmedica Inc,Reverse,1 : 17
10/31/2023,GYRE,Gyre Therapeutics Inc,Reverse,1 : 15
10/31/2023,ALZN,Alzamend Neuro Inc,Reverse,1 : 15
10/30/2023,GVP,Gse Systems Inc,Reverse,1 : 10
10/30/2023,BYU,Baiyu Holdings Inc,Reverse,1 : 50
10/27/2023,ZIVO,Zivo Bioscience Inc,Reverse,1 : 6
10/27/2023,VVOS,Vivos Therapeutics Inc,Reverse,1 : 25
10/27/2023,SMFL,Smart For Life Inc,Reverse,1 : 3
10/27/2023,NOAH,Noah Holdings Ltd.,,
10/27/2023,JWEL,Jowell Global Ltd.,Reverse,1 : 16
10/27/2023,CPOP,Pop Culture Group Co Ltd.,Reverse,1 : 10
10/26/2023,VHC,Virnetx Holding Corp,Reverse,1 : 20
10/26/2023,GTH,Genetron Holdings Ltd.,Reverse,1 : 3
10/23/2023,ADXN,Addex Therapeutics Ltd.,Reverse,1 : 20
10/20/2023,TRML,Tourmaline Bio Inc,Reverse,1 : 10
10/20/2023,POLCQ,Polishedcom Inc,Reverse,1 : 50
10/19/2023,NEXI,Neximmune Inc,Reverse,1 : 25
10/18/2023,WAVD,Wavedancer Inc,Reverse,1 : 10
10/18/2023,REE,Ree Automotive Ltd.,Reverse,1 : 30
10/18/2023,OCG,Oriental Culture Holding Ltd.,Reverse,1 : 5
10/17/2023,NTBL,Notable Labs Ltd.,Reverse,1 : 35
10/17/2023,ISPO,Inspirato Inc,Reverse,1 : 20
10/17/2023,IMTE,Integrated Media Technology Ltd.,Reverse,1 : 10
10/16/2023,VLCN,Volcon Inc,Reverse,1 : 5
10/16/2023,SLNH,Soluna Holdings Inc,Reverse,1 : 25
10/16/2023,PROP,Prairie Operating Co.,Reverse,1 : 28.57
10/16/2023,PIXY,Shiftpixy Inc,Reverse,1 : 24
10/16/2023,MIND,Mind Technology Inc,Reverse,1 : 10
10/16/2023,JCSE,Je Cleantech Holdings Ltd.,Reverse,1 : 3
10/16/2023,AQB,Aquabounty Technologies Inc,Reverse,1 : 20
10/13/2023,TTOO,T2 Biosystems Inc,Reverse,1 : 100
10/13/2023,LIFW,Msp Recovery Inc,Reverse,1 : 25
10/12/2023,AMAM,Ambrx Biopharma Inc,,
10/11/2023,WORX,Scworx Corp,Reverse,1 : 15
10/11/2023,EDSA,Edesa Biotech Inc,Reverse,1 : 7
10/11/2023,AGRI,Agriforce Growing Systems Ltd.,Reverse,1 : 50
10/10/2023,FBIO,Fortress Biotech Inc,Reverse,1 : 15
10/9/2023,SPRU,Spruce Power Holding Corp,Reverse,1 : 8
10/6/2023,VVPR,Vivopower International PLC,Reverse,1 : 10
10/6/2023,NITO,N2off Inc,Reverse,1 : 7
10/5/2023,SXTC,China Sxt Pharmaceuticals Inc,Reverse,1 : 25
10/5/2023,AEMD,Aethlon Medical Inc,Reverse,1 : 10
10/3/2023,VCSA,Vacasa Inc,Reverse,1 : 20
10/3/2023,IRS,Irsa Investments & Representations Inc,Reverse,1 : 1.1
10/2/2023,UTRS,Minerva Surgical Inc,Reverse,1 : 20
10/2/2023,SKIL,Skillsoft Corp,Reverse,1 : 20
10/2/2023,NCTY,The9 Ltd.,Reverse,1 : 10
10/2/2023,EBET,Ebet Inc,Reverse,1 : 30
10/2/2023,ARR,Armour Residential Reit Inc,Reverse,1 : 5
10/2/2023,AKA,Aka Brands Holding Corp,Reverse,1 : 12
10/1/2023,HMC,Honda Motor Co Ltd.,,
9/29/2023,TOPS,Top Ships Inc,Reverse,1 : 12
9/29/2023,FATH,Fathom Digital Manufacturing Corp,Reverse,1 : 20
9/29/2023,CRIS,Curis Inc,Reverse,1 : 20
9/28/2023,XWEL,Xwell Inc,Reverse,1 : 20
9/28/2023,SYBX,Synlogic Inc,Reverse,1 : 15
9/28/2023,SPRC,Scisparc Ltd.,Reverse,1 : 26
9/28/2023,NVNI,Nvni Group Ltd.,Reverse,1 : 6.87
9/27/2023,RBTC,Rubicon Technologies Inc,Reverse,1 : 8
9/26/2023,VCNX,Vaccinex Inc,Reverse,1 : 15
9/26/2023,FTK,Flotek Industries Inc,Reverse,1 : 6
9/25/2023,YYAI,Connexa Sports Technologies Inc,Reverse,1 : 40
9/25/2023,VINO,Gaucho Group Holdings Inc,Reverse,1 : 10
9/25/2023,NGNE,Neurogene Inc,Reverse,1 : 5
9/25/2023,FAMI,Farmmi Inc,Reverse,1 : 8
9/25/2023,EJH,E-home Household Service Holdings Ltd.,Reverse,1 : 10
9/22/2023,XTKG,X3 Holdings Co Ltd.,Reverse,1 : 8
9/22/2023,PRPO,Precipio Inc,Reverse,1 : 20
9/22/2023,NTRP,Nexttrip Inc,Reverse,1 : 20
9/22/2023,CPTN,Cepton Inc,Reverse,1 : 10
9/21/2023,SOND,Sonder Holdings Inc,Reverse,1 : 20
9/21/2023,SMTK,Smartkem Inc,Reverse,1 : 35
9/21/2023,PYPD,Polypid Ltd.,Reverse,1 : 30
9/20/2023,SOGP,Sound Group Inc,Reverse,1 : 10
9/20/2023,DATS,Datchat Inc,Reverse,1 : 10
9/19/2023,AXLA,Axcella Health Inc,Reverse,1 : 25
9/18/2023,PHXM,Phaxiam Therapeutics SA,Reverse,1 : 10
9/18/2023,AYRO,Ayro Inc,Reverse,1 : 8
9/18/2023,AEHL,Antelope Enterprise Holdings Ltd.,Reverse,1 : 10
9/15/2023,KXIN,Kaixin Holdings,Reverse,1 : 15
9/14/2023,ASTR,Astra Space Inc,Reverse,1 : 15
9/13/2023,AVGR,Avinger Inc,Reverse,1 : 15
9/12/2023,WETH,Wetouch Technology Inc,Reverse,1 : 20
9/12/2023,LFLY,Leafly Holdings Inc,Reverse,1 : 20
9/12/2023,DNTH,Dianthus Therapeutics Inc,Reverse,1 : 16
9/12/2023,ASTI,Ascent Solar Technologies Inc,Reverse,1 : 200
9/12/2023,AMPE,Ampio Pharmaceuticals Inc,Reverse,1 : 20
9/11/2023,SLE,Super League Enterprise Inc,Reverse,1 : 20
9/11/2023,EFSH,1847 Holdings LLC,Reverse,1 : 25
9/11/2023,ABAT,American Battery Technology Co.,Reverse,1 : 15
9/8/2023,SYRE,Spyre Therapeutics Inc,Reverse,1 : 25
9/8/2023,SKYE,Skye Bioscience Inc,Reverse,1 : 250
9/8/2023,BACK,Imac Holdings Inc,Reverse,1 : 30
9/8/2023,ACFN,Acorn Energy Inc,Reverse,1 : 16
9/7/2023,RVYL,Ryvyl Inc,Reverse,1 : 10
9/7/2023,GROM,Grom Social Enterprises Inc,Reverse,1 : 20
9/5/2023,WEWKQ,Wework Inc,Reverse,1 : 40
9/5/2023,HARP,Harpoon Therapeutics Inc,Reverse,1 : 10
9/1/2023,SONN,Sonnet Biotherapeutics Holdings Inc,Reverse,1 : 22
9/1/2023,HLGN,Heliogen Inc,Reverse,1 : 35
8/31/2023,SPIR,Spire Global Inc,Reverse,1 : 8
8/31/2023,SEQL,Seqll Inc,Reverse,1 : 40
8/31/2023,EXPR,Express Inc,Reverse,1 : 20
